femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,,incidentBeginDate,incidentEndDate,fipsCountyCode,placeCode,designatedArea,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90304,T05 R12 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90306,T05 R14 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90308,T05 R15 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90328,T06 R10 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90330,T06 R11 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90332,T06 R12 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90334,T06 R13 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90336,T06 R14 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90338,T06 R15 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90352,T07 R09 NWP,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90354,T07 R09 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90356,T07 R10 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90358,T07 R11 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90360,T07 R12 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90362,T07 R13 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90364,T07 R14 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90366,T07 R15 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90392,T08 R09 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90394,T08 R10 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90396,T08 R11 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90398,T08 R14 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90400,T08 R15 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90422,T09 R09 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90424,T09 R10 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90426,T09 R11 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90428,T09 R12 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90430,T09 R13 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90432,T09 R14 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90434,T09 R15 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90452,T10 R09 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90454,T10 R10 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90456,T10 R11 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90458,T10 R12 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90460,T10 R13 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90462,T10 R14 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90464,T10 R15 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90678,TA R10 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90680,TA R11 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90682,TB R10 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90684,TB R11 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,90690,TX R14 WELS,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,21,99021,Piscataquis (County),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,23,58085,Perkins (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,23,99023,Sagadahoc (County),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,600,Alder Brook (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,1480,Appleton (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,2040,Attean (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,2600,Bald Mountain (Township of) (T2r3),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,2620,Bald Mountain (Township of) (T4r3),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,4935,Bigelow (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,4940,Big Six (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,4950,Big Ten (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,4960,Big W (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,5500,Blake Gore,,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,6460,Bowtown (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,6710,Bradstreet (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,6830,Brassua (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,10825,Carrying Place (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,10830,Carrying Place Town (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,12260,Chase Stream (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,13835,Comstock (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,13845,Concord (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,16760,Dead River (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,18035,Dole Brook (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,21185,East Moxie (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,23340,Elm Stream (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,25275,Flagstaff (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,25555,Forsyth (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,30740,Hammond (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,33330,Hobbstown (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,33575,Holeb (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,34690,Indian Stream (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,35805,Johnson Mountain (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,36950,King and Bartlett (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,38875,Lexington (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,40610,Little W (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,41135,Long Pond (Township of),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,41555,Lower Enchanted (Township of),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,119,99119,Rio Grande (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,123,99123,Salinas (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,129,99129,San Lorenzo (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,131,99131,San Sebastian (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,133,99133,Santa Isabel (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,135,99135,Toa Alta (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,137,99137,Toa Baja (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,141,99141,Utuado (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,143,99143,Vega Alta (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,145,99145,Vega Baja (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,147,99147,Vieques (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,149,99149,Villalba (Municipio),,,,,
DR-1552-PR,1552,PR,DR,2004-09-17T00:00:00.000Z,2004,Severe Storm,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,151,99151,Yabucoa (Municipio),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,15,99015,Charlotte (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,21,99021,Collier (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,29,99029,Dixie (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,65,99065,Jefferson (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,75,99075,Levy (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,87,99087,Monroe (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,115,99115,Sarasota (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,9,99009,Brevard (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,19,99019,Clay (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,31,99031,Duval (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,35,99035,Flagler (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,55,99055,Highlands (County),,,,,
DR-4522-ME,4522,ME,DR,2020-04-04T00:00:00.000Z,2020,Biological,COVID-19 PANDEMIC,,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,44390,Mayfield (Township of),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,61,99061,Indian River (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,69,99069,Lake (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,81,99081,Manatee (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,83,99083,Marion (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,85,99085,Martin (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,93,99093,Okeechobee (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,95,99095,Orange (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,97,99097,Osceola (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,99,99099,Palm Beach (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,101,99101,Pasco (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,105,99105,Polk (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,109,99109,St. Johns (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,111,99111,St. Lucie (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,117,99117,Seminole (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,127,99127,Volusia (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,5,99005,Bay (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,13,99013,Calhoun (County),,,,,
DR-1551-FL,1551,FL,DR,2004-09-16T00:00:00.000Z,2004,Hurricane,HURRICANE IVAN,,2004-09-13T00:00:00.000Z,2004-11-17T00:00:00.000Z,17,99017,Citrus (County),,,,,
