event_case,market,sequence_id,event_id,event_title,event_type,pos95_start,pos95_end,peak_date,event_end,overlap_start,overlap_end,overlap_days,sales_duration,overlap_sum_residual,overlap_sum_sales,event_duration,max_outlier,start_lag,peak_lag,bill,ratio_pop,max_customer,mean_customer,min_customer,mean_duration,tot_pop,impact_pop,totalDamage,totalDamage_gdp,totalApprovedIhpAmount,totalApprovedIhpAmount_gdp,start_date,end_date,sum_residual,sum_sales,event_start,event_group
pos95_only,Cleveland/Akron/Canton SMM xAOC,7,NA,NA,NA,2021-08-28,2021-08-28,2021-08-28,NA,NA,NA,NA,1,214526.2342507923,1805242.005,NA,214526.2342507923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-28,2021-08-28,214526.2342507923,1805242.005,NA,Others
pos95_only,Cleveland/Akron/Canton SMM xAOC,8,NA,NA,NA,2022-02-05,2022-02-05,2022-02-05,NA,NA,NA,NA,1,202384.97755359136,1591985.439,NA,202384.97755359136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-05,2022-02-05,202384.97755359136,1591985.439,NA,Others
pos95_only,Cleveland/Akron/Canton SMM xAOC,9,NA,NA,NA,2022-06-18,2022-06-25,2022-06-18,NA,NA,NA,NA,8,401599.99490718404,3743991.243,NA,220458.46285359282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,2022-06-25,401599.99490718404,3743991.243,NA,Others
pos95_only,Dallas/Ft. Worth SMM xAOC,2,NA,NA,NA,2020-11-21,2020-11-21,2020-11-21,NA,NA,NA,NA,1,1259445.8323428063,6905211.687,NA,1259445.8323428063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-21,2020-11-21,1259445.8323428063,6905211.687,NA,Others
pos95_only,Dallas/Ft. Worth SMM xAOC,4,NA,NA,NA,2022-02-05,2022-02-05,2022-02-05,NA,NA,NA,NA,1,1760341.8405676074,7901292.2505,NA,1760341.8405676074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-05,2022-02-05,1760341.8405676074,7901292.2505,NA,Others
pos95_only,Dallas/Ft. Worth SMM xAOC,5,NA,NA,NA,2022-05-14,2022-05-21,2022-05-21,NA,NA,NA,NA,8,1982634.3937352402,15403404.807,NA,1128132.2340676114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-14,2022-05-21,1982634.3937352402,15403404.807,NA,Others
pos95_only,Dallas/Ft. Worth SMM xAOC,6,NA,NA,NA,2022-07-02,2022-07-02,2022-07-02,NA,NA,NA,NA,1,920021.0712676188,8568212.2815,NA,920021.0712676188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-02,2022-07-02,920021.0712676188,8568212.2815,NA,Others
pos95_only,Dallas/Ft. Worth SMM xAOC,8,NA,NA,NA,2022-12-24,2022-12-24,2022-12-24,NA,NA,NA,NA,1,883530.0003676182,6871899.2955,NA,883530.0003676182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-24,2022-12-24,883530.0003676182,6871899.2955,NA,Others
pos95_only,Dayton SMM xAOC,1,NA,NA,NA,2019-02-16,2019-02-16,2019-02-16,NA,NA,NA,NA,1,212030.50295516045,819345.036,NA,212030.50295516045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-16,2019-02-16,212030.50295516045,819345.036,NA,Others
pos95_only,Dayton SMM xAOC,2,NA,NA,NA,2019-06-01,2019-06-01,2019-06-01,NA,NA,NA,NA,1,490587.260455161,1274096.052,NA,490587.260455161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01,2019-06-01,490587.260455161,1274096.052,NA,Others
pos95_only,Dayton SMM xAOC,4,NA,NA,NA,2020-07-04,2020-07-11,2020-07-04,NA,NA,NA,NA,8,189097.43885834538,1599687.1469999999,NA,109006.87127917272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-04,2020-07-11,189097.43885834538,1599687.1469999999,NA,Others
pos95_only,Dayton SMM xAOC,5,NA,NA,NA,2020-11-21,2020-11-21,2020-11-21,NA,NA,NA,NA,1,83784.49517917249,651295.4535,NA,83784.49517917249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-21,2020-11-21,83784.49517917249,651295.4535,NA,Others
pos95_only,Dayton SMM xAOC,6,NA,NA,NA,2021-05-29,2021-05-29,2021-05-29,NA,NA,NA,NA,1,96463.17759787769,808014.993,NA,96463.17759787769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-29,2021-05-29,96463.17759787769,808014.993,NA,Others
pos95_only,Dayton SMM xAOC,7,NA,NA,NA,2021-07-03,2021-07-03,2021-07-03,NA,NA,NA,NA,1,93471.8751978766,825438.114,NA,93471.8751978766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-03,2021-07-03,93471.8751978766,825438.114,NA,Others
pos95_only,Dayton SMM xAOC,8,NA,NA,NA,2021-08-28,2021-08-28,2021-08-28,NA,NA,NA,NA,1,77994.08199787687,776756.034,NA,77994.08199787687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-28,2021-08-28,77994.08199787687,776756.034,NA,Others
pos95_only,Dayton SMM xAOC,9,NA,NA,NA,2022-02-05,2022-02-05,2022-02-05,NA,NA,NA,NA,1,123636.2105218881,735755.8095,NA,123636.2105218881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-05,2022-02-05,123636.2105218881,735755.8095,NA,Others
pos95_only,Dayton SMM xAOC,10,NA,NA,NA,2022-06-18,2022-06-18,2022-06-18,NA,NA,NA,NA,1,101098.18042188871,822117.999,NA,101098.18042188871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,2022-06-18,101098.18042188871,822117.999,NA,Others
pos95_only,Denver SMM xAOC,2,NA,NA,NA,2020-11-21,2020-11-21,2020-11-21,NA,NA,NA,NA,1,181164.1412052568,1582419.8025,NA,181164.1412052568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-21,2020-11-21,181164.1412052568,1582419.8025,NA,Others
pos95_only,Denver SMM xAOC,3,NA,NA,NA,2021-03-13,2021-03-13,2021-03-13,NA,NA,NA,NA,1,381590.746391217,2160013.2705,NA,381590.746391217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-13,2021-03-13,381590.746391217,2160013.2705,NA,Others
pos95_only,Denver SMM xAOC,4,NA,NA,NA,2021-06-05,2021-06-19,2021-06-19,NA,NA,NA,NA,15,749630.3399736441,6360433.7085,NA,308589.7912912164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-05,2021-06-19,749630.3399736441,6360433.7085,NA,Others
pos95_only,Denver SMM xAOC,5,NA,NA,NA,2022-05-14,2022-05-21,2022-05-21,NA,NA,NA,NA,8,351792.95789827686,3626001.129,NA,216724.80254913634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-14,2022-05-21,351792.95789827686,3626001.129,NA,Others
pos95_only,Denver SMM xAOC,6,NA,NA,NA,2022-06-18,2022-06-25,2022-06-18,NA,NA,NA,NA,8,392727.4136982749,4364053.0635,NA,236515.14914913895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,2022-06-25,392727.4136982749,4364053.0635,NA,Others
pos95_only,Denver SMM xAOC,7,NA,NA,NA,2023-07-01,2023-07-01,2023-07-01,NA,NA,NA,NA,1,131831.92300705984,2211124.584,NA,131831.92300705984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-01,2023-07-01,131831.92300705984,2211124.584,NA,Others
pos95_only,Detroit SMM xAOC,2,NA,NA,NA,2020-07-04,2020-07-11,2020-07-04,NA,NA,NA,NA,8,659769.4151732391,5323021.842,NA,404050.6970866192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-04,2020-07-11,659769.4151732391,5323021.842,NA,Others
pos95_only,Detroit SMM xAOC,3,NA,NA,NA,2020-11-21,2020-11-21,2020-11-21,NA,NA,NA,NA,1,404382.7019866193,2262223.1745,NA,404382.7019866193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-21,2020-11-21,404382.7019866193,2262223.1745,NA,Others
pos95_only,Detroit SMM xAOC,4,NA,NA,NA,2021-05-01,2021-05-01,2021-05-01,NA,NA,NA,NA,1,239739.3450331809,2126623.692,NA,239739.3450331809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-01,2021-05-01,239739.3450331809,2126623.692,NA,Others
pos95_only,Detroit SMM xAOC,5,NA,NA,NA,2021-05-22,2021-05-29,2021-05-22,NA,NA,NA,NA,8,643320.2127663628,5013178.395,NA,326650.64943317976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-22,2021-05-29,643320.2127663628,5013178.395,NA,Others
pos95_only,Detroit SMM xAOC,6,NA,NA,NA,2021-06-12,2021-06-12,2021-06-12,NA,NA,NA,NA,1,243363.27873317944,2518994.094,NA,243363.27873317944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-12,2021-06-12,243363.27873317944,2518994.094,NA,Others
pos95_only,Detroit SMM xAOC,7,NA,NA,NA,2022-06-18,2022-06-18,2022-06-18,NA,NA,NA,NA,1,252235.78814678872,2638718.1555,NA,252235.78814678872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,2022-06-18,252235.78814678872,2638718.1555,NA,Others
pos95_only,Detroit SMM xAOC,8,NA,NA,NA,2022-08-20,2022-08-20,2022-08-20,NA,NA,NA,NA,1,381037.325246789,2779698.1785,NA,381037.325246789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-20,2022-08-20,381037.325246789,2779698.1785,NA,Others
pos95_only,Detroit SMM xAOC,9,NA,NA,NA,2022-12-24,2022-12-24,2022-12-24,NA,NA,NA,NA,1,242086.21274678875,2334722.8545,NA,242086.21274678875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-24,2022-12-24,242086.21274678875,2334722.8545,NA,Others
pos95_only,Fresno/Visalia SMM xAOC,3,NA,NA,NA,2021-06-05,2021-06-05,2021-06-05,NA,NA,NA,NA,1,211761.6882054418,1092272.9475,NA,211761.6882054418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-05,2021-06-05,211761.6882054418,1092272.9475,NA,Others
pos95_only,Fresno/Visalia SMM xAOC,4,NA,NA,NA,2021-07-10,2021-07-10,2021-07-10,NA,NA,NA,NA,1,146126.17290544312,1158003.2985,NA,146126.17290544312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-10,2021-07-10,146126.17290544312,1158003.2985,NA,Others
pos95_only,Fresno/Visalia SMM xAOC,5,NA,NA,NA,2021-08-07,2021-08-21,2021-08-14,NA,NA,NA,NA,15,475415.5266163292,3423458.7705,NA,168280.4055054431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-07,2021-08-21,475415.5266163292,3423458.7705,NA,Others
pos95_only,Fresno/Visalia SMM xAOC,6,NA,NA,NA,2021-09-25,2021-10-02,2021-10-02,NA,NA,NA,NA,8,303004.25581088616,1945601.4135,NA,151504.61010544316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25,2021-10-02,303004.25581088616,1945601.4135,NA,Others
pos95_only,Fresno/Visalia SMM xAOC,7,NA,NA,NA,2022-05-28,2022-05-28,2022-05-28,NA,NA,NA,NA,1,172498.4290131264,1048181.5725,NA,172498.4290131264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-28,2022-05-28,172498.4290131264,1048181.5725,NA,Others
pos95_only,Fresno/Visalia SMM xAOC,8,NA,NA,NA,2022-09-10,2022-09-10,2022-09-10,NA,NA,NA,NA,1,190935.33581312513,1241738.2635,NA,190935.33581312513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-10,2022-09-10,190935.33581312513,1241738.2635,NA,Others
pos95_only,Grand Rapids SMM xAOC,2,NA,NA,NA,2020-07-04,2020-07-04,2020-07-04,NA,NA,NA,NA,1,156546.00010316283,1088827.347,NA,156546.00010316283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-04,2020-07-04,156546.00010316283,1088827.347,NA,Others
pos95_only,Grand Rapids SMM xAOC,3,NA,NA,NA,2020-11-21,2020-11-21,2020-11-21,NA,NA,NA,NA,1,117906.81730316242,742713.813,NA,117906.81730316242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-21,2020-11-21,117906.81730316242,742713.813,NA,Others
pos95_only,Grand Rapids SMM xAOC,4,NA,NA,NA,2021-05-22,2021-05-29,2021-05-22,NA,NA,NA,NA,8,240765.37826421089,1821501.963,NA,132553.07008210442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-22,2021-05-29,240765.37826421089,1821501.963,NA,Others
pos95_only,Grand Rapids SMM xAOC,5,NA,NA,NA,2021-06-12,2021-06-12,2021-06-12,NA,NA,NA,NA,1,168909.56788210454,1011501.8295,NA,168909.56788210454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-12,2021-06-12,168909.56788210454,1011501.8295,NA,Others
pos95_only,Grand Rapids SMM xAOC,6,NA,NA,NA,2021-08-14,2021-08-14,2021-08-14,NA,NA,NA,NA,1,119010.1646821053,958194.0795,NA,119010.1646821053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,2021-08-14,119010.1646821053,958194.0795,NA,Others
pos95_only,Grand Rapids SMM xAOC,7,NA,NA,NA,2021-08-28,2021-08-28,2021-08-28,NA,NA,NA,NA,1,102185.60488210514,948286.71,NA,102185.60488210514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-28,2021-08-28,102185.60488210514,948286.71,NA,Others
pos95_only,Grand Rapids SMM xAOC,8,NA,NA,NA,2022-05-14,2022-05-14,2022-05-14,NA,NA,NA,NA,1,114200.30915578594,879578.3685,NA,114200.30915578594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-14,2022-05-14,114200.30915578594,879578.3685,NA,Others
pos95_only,Grand Rapids SMM xAOC,9,NA,NA,NA,2022-06-18,2022-06-25,2022-06-18,NA,NA,NA,NA,8,230464.7899115691,2003808.627,NA,119398.09175578516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,2022-06-25,230464.7899115691,2003808.627,NA,Others
pos95_only,Grand Rapids SMM xAOC,10,NA,NA,NA,2022-12-24,2022-12-24,2022-12-24,NA,NA,NA,NA,1,127482.7986557848,862597.0125,NA,127482.7986557848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-24,2022-12-24,127482.7986557848,862597.0125,NA,Others
pos95_only,Greensboro SMM xAOC,1,NA,NA,NA,2019-05-11,2019-05-11,2019-05-11,NA,NA,NA,NA,1,123755.10154963564,1127886.36,NA,123755.10154963564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-11,2019-05-11,123755.10154963564,1127886.36,NA,Others
pos95_only,Greensboro SMM xAOC,2,NA,NA,NA,2019-06-01,2019-06-01,2019-06-01,NA,NA,NA,NA,1,154357.3992496339,1198556.3565,NA,154357.3992496339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01,2019-06-01,154357.3992496339,1198556.3565,NA,Others
pos95_only,Greensboro SMM xAOC,5,NA,NA,NA,2020-11-21,2020-11-21,2020-11-21,NA,NA,NA,NA,1,117047.59605058073,1065414.861,NA,117047.59605058073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-21,2020-11-21,117047.59605058073,1065414.861,NA,Others
pos95_only,Greensboro SMM xAOC,6,NA,NA,NA,2021-05-29,2021-05-29,2021-05-29,NA,NA,NA,NA,1,115871.73703231523,1260020.229,NA,115871.73703231523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-29,2021-05-29,115871.73703231523,1260020.229,NA,Others
pos95_only,Greensboro SMM xAOC,7,NA,NA,NA,2021-08-28,2021-09-04,2021-08-28,NA,NA,NA,NA,8,253050.69686462753,2619476.7615,NA,136163.246532314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-28,2021-09-04,253050.69686462753,2619476.7615,NA,Others
pos95_only,Greensboro SMM xAOC,8,NA,NA,NA,2022-01-15,2022-01-15,2022-01-15,NA,NA,NA,NA,1,214082.69363325997,1354658.0865,NA,214082.69363325997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-15,2022-01-15,214082.69363325997,1354658.0865,NA,Others
pos95_only,Greenville/Spartanburg SMM xAOC,1,NA,NA,NA,2019-06-01,2019-06-01,2019-06-01,NA,NA,NA,NA,1,158851.8942861571,1087909.5165,NA,158851.8942861571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01,2019-06-01,158851.8942861571,1087909.5165,NA,Others
pos95_only,Greenville/Spartanburg SMM xAOC,4,NA,NA,NA,2021-04-17,2021-04-17,2021-04-17,NA,NA,NA,NA,1,99514.51819871506,995569.7625,NA,99514.51819871506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-17,2021-04-17,99514.51819871506,995569.7625,NA,Others
pos95_only,Greenville/Spartanburg SMM xAOC,5,NA,NA,NA,2022-01-15,2022-01-15,2022-01-15,NA,NA,NA,NA,1,158506.9706315993,1099892.9265,NA,158506.9706315993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-15,2022-01-15,158506.9706315993,1099892.9265,NA,Others
pos95_only,Greenville/Spartanburg SMM xAOC,6,NA,NA,NA,2022-05-21,2022-05-21,2022-05-21,NA,NA,NA,NA,1,91940.74253159808,1073818.4475,NA,91940.74253159808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-21,2022-05-21,91940.74253159808,1073818.4475,NA,Others
pos95_only,Greenville/Spartanburg SMM xAOC,7,NA,NA,NA,2022-06-18,2022-06-25,2022-06-18,NA,NA,NA,NA,8,267012.08206319716,2341392.7575000003,NA,142825.82003159914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18,2022-06-25,267012.08206319716,2341392.7575000003,NA,Others
pos95_only,Greenville/Spartanburg SMM xAOC,9,NA,NA,NA,2022-12-24,2022-12-31,2022-12-31,NA,NA,NA,NA,8,220684.2979543187,1902699.5189999999,NA,120112.77562271978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-24,2022-12-31,220684.2979543187,1902699.5189999999,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,1,NA,NA,NA,2019-01-19,2019-01-19,2019-01-19,NA,NA,NA,NA,1,108592.26074102707,880853.724,NA,108592.26074102707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2019-01-19,108592.26074102707,880853.724,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,2,NA,NA,NA,2019-07-20,2019-07-20,2019-07-20,NA,NA,NA,NA,1,80442.14144102833,1068688.053,NA,80442.14144102833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-20,2019-07-20,80442.14144102833,1068688.053,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,4,NA,NA,NA,2020-07-04,2020-07-04,2020-07-04,NA,NA,NA,NA,1,108496.770074934,1154909.919,NA,108496.770074934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-04,2020-07-04,108496.770074934,1154909.919,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,5,NA,NA,NA,2020-11-21,2020-11-21,2020-11-21,NA,NA,NA,NA,1,174555.58567493386,970990.5615,NA,174555.58567493386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-21,2020-11-21,174555.58567493386,970990.5615,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,6,NA,NA,NA,2021-05-22,2021-05-22,2021-05-22,NA,NA,NA,NA,1,124693.32219410664,1035036.4005,NA,124693.32219410664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-22,2021-05-22,124693.32219410664,1035036.4005,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,7,NA,NA,NA,2021-06-12,2021-06-12,2021-06-12,NA,NA,NA,NA,1,85683.50919410668,1096679.925,NA,85683.50919410668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-12,2021-06-12,85683.50919410668,1096679.925,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,8,NA,NA,NA,2021-07-03,2021-07-03,2021-07-03,NA,NA,NA,NA,1,127186.50009410712,1169548.635,NA,127186.50009410712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-03,2021-07-03,127186.50009410712,1169548.635,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,9,NA,NA,NA,2021-10-02,2021-10-02,2021-10-02,NA,NA,NA,NA,1,92121.46749410743,966193.101,NA,92121.46749410743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-10-02,2021-10-02,92121.46749410743,966193.101,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,10,NA,NA,NA,2022-06-04,2022-06-04,2022-06-04,NA,NA,NA,NA,1,78632.71022801276,1102741.188,NA,78632.71022801276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-04,2022-06-04,78632.71022801276,1102741.188,NA,Others
pos95_only,Harrisburg/Lancaster SMM xAOC,11,NA,NA,NA,2023-04-22,2023-04-22,2023-04-22,NA,NA,NA,NA,1,84612.36836191849,999551.0655,NA,84612.36836191849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-04-22,2023-04-22,84612.36836191849,999551.0655,NA,Others
pos95_only,Hartford/New Haven SMM xAOC,1,NA,NA,NA,2019-01-19,2019-01-19,2019-01-19,NA,NA,NA,NA,1,159203.58247249946,1185387.6285,NA,159203.58247249946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2019-01-19,159203.58247249946,1185387.6285,NA,Others
pos95_only,Hartford/New Haven SMM xAOC,2,NA,NA,NA,2019-07-06,2019-07-06,2019-07-06,NA,NA,NA,NA,1,203636.95027249912,1574553.0435,NA,203636.95027249912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-06,2019-07-06,203636.95027249912,1574553.0435,NA,Others
pos95_only,Hartford/New Haven SMM xAOC,3,NA,NA,NA,2019-07-20,2019-07-20,2019-07-20,NA,NA,NA,NA,1,138626.44027249957,1441692.174,NA,138626.44027249957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-20,2019-07-20,138626.44027249957,1441692.174,NA,Others
pos95_only,Hartford/New Haven SMM xAOC,5,NA,NA,NA,2020-08-08,2020-08-08,2020-08-08,NA,NA,NA,NA,1,334777.92962211766,1651686.0045,NA,334777.92962211766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-08,2020-08-08,334777.92962211766,1651686.0045,NA,Others
pos95_only,Hartford/New Haven SMM xAOC,6,NA,NA,NA,2021-05-22,2021-05-22,2021-05-22,NA,NA,NA,NA,1,139516.18011884438,1273930.83,NA,139516.18011884438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-22,2021-05-22,139516.18011884438,1273930.83,NA,Others
pos95_only,Hartford/New Haven SMM xAOC,7,NA,NA,NA,2021-06-12,2021-06-12,2021-06-12,NA,NA,NA,NA,1,184482.6803188445,1408979.664,NA,184482.6803188445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-12,2021-06-12,184482.6803188445,1408979.664,NA,Others
pos95_only,Hartford/New Haven SMM xAOC,8,NA,NA,NA,2021-07-03,2021-07-03,2021-07-03,NA,NA,NA,NA,1,145760.3972188444,1538213.79,NA,145760.3972188444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-03,2021-07-03,145760.3972188444,1538213.79,NA,Others
pos95_only,Hartford/New Haven SMM xAOC,10,NA,NA,NA,2022-01-29,2022-01-29,2022-01-29,NA,NA,NA,NA,1,200161.49206846394,1180106.676,NA,200161.49206846394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-29,2022-01-29,200161.49206846394,1180106.676,NA,Others
pos95_only,Hartford/New Haven SMM xAOC,11,NA,NA,NA,2023-09-09,2023-09-09,2023-09-09,NA,NA,NA,NA,1,184692.83891808148,1478465.4825,NA,184692.83891808148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-09,2023-09-09,184692.83891808148,1478465.4825,NA,Others
pos95_only,Houston SMM xAOC,1,NA,NA,NA,2019-07-13,2019-07-13,2019-07-13,NA,NA,NA,NA,1,1339034.061357826,6955879.0425,NA,1339034.061357826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13,2019-07-13,1339034.061357826,6955879.0425,NA,Others
pos95_only,Houston SMM xAOC,5,NA,NA,NA,2021-09-18,2021-09-18,2021-09-18,NA,NA,NA,NA,1,1087440.3825875428,6683231.9535,NA,1087440.3825875428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-18,2021-09-18,1087440.3825875428,6683231.9535,NA,Others
pos95_only,Houston SMM xAOC,6,NA,NA,NA,2022-02-05,2022-02-05,2022-02-05,NA,NA,NA,NA,1,827372.3955679676,5629140.9585,NA,827372.3955679676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-05,2022-02-05,827372.3955679676,5629140.9585,NA,Others
pos95_only,Houston SMM xAOC,7,NA,NA,NA,2022-12-03,2022-12-03,2022-12-03,NA,NA,NA,NA,1,883957.6653679768,5745215.7825,NA,883957.6653679768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-03,2022-12-03,883957.6653679768,5745215.7825,NA,Others
